main_category,code,url,product_name,nutrition_grade_fr,energy,proteins,stores_y
Fruit juices,09444553,https://fr.openfoodfacts.org/produit/09444553/pur-jus-orange-de-grece,Pur jus orange de Grèce,b,142,0,-
Fruit juices,3123340008219,https://fr.openfoodfacts.org/produit/3123340008219/le-pur-jus-velours-orange-joker,Le pur jus velours orange,c,192,0.6,
Fruit juices,7253412822590,https://fr.openfoodfacts.org/produit/7253412822590/jus-de-pamplemousse-rose-de-floride-natalie-s,Jus de pamplemousse rose de Floride,c,172,0.5,
Fruit juices,3760225393208,https://fr.openfoodfacts.org/produit/3760225393208/pur-jus-de-pommes,Pur jus de pommes,-,-,-,-
Fruit juices,3123340006314,https://fr.openfoodfacts.org/produit/3123340006314/pur-jus-de-fruit-d-orange-sans-pulpe-joker,Pur jus de fruit d'orange sans pulpe,c,186,0.7,Carrefour
Fruit juices,3760005728466,https://fr.openfoodfacts.org/produit/3760005728466/pur-jus-de-pamplemousse-frugibio,Pur Jus de Pamplemousse,d,285,0.81,
Fruit juices,3760057710013,https://fr.openfoodfacts.org/produit/3760057710013/jus-de-pomme-fruite-comtois,Jus de pomme,c,184,0.05,
Fruit juices,3760131161113,https://fr.openfoodfacts.org/produit/3760131161113/jus-de-pomme-reinette-atelier-patrick-font,Jus de Pomme Reinette,d,230,0,
Fruit juices,3123340009858,https://fr.openfoodfacts.org/produit/3123340009858/le-pur-jus-duo-jus-d-orange-et-orange-sanguine-pressees-joker,Le Pur Jus Duo jus d'orange et orange sanguine pressées,c,186,0.7,Leclerc
Fruit juices,3520836130216,https://fr.openfoodfacts.org/produit/3520836130216/pur-jus-de-pommes-granny-smith-bio-natur-avenir,Pur jus de pommes granny smith bio,-,188,0,
Fruit juices,3350031780295,https://fr.openfoodfacts.org/produit/3350031780295/monoprix-bio-100-pur-jus-d-orange,MONOPRIX BIO 100% PUR JUS  D'ORANGE,c,197,0.6,Monoprix
Fruit juices,3760225492659,https://fr.openfoodfacts.org/produit/3760225492659/pur-jus-de-pomme-bio-cidou,Pur jus de pomme BIO,c,172,0.1,
Fruit juices,8480017021878,https://fr.openfoodfacts.org/produit/8480017021878/pur-jus-d-orange-avec-pulpe-du-bresil-dia,Pur Jus d'orange avec pulpe  du Brésil Dia,c,202,0.6,Dia
Fruit juices,3760048849036,https://fr.openfoodfacts.org/produit/3760048849036/100-pur-jus-de-pomme,100% pur jus de pomme,b,4,1,
Fruit juices,9538271788101,https://fr.openfoodfacts.org/produit/9538271788101/pur-jus-d-orange-fee-bio,Pur jus d orange ,-,-,-,-
Fruit juices,3254690644205,https://fr.openfoodfacts.org/produit/3254690644205/pur-jus-de-raisin-20cl,Pur jus de raisin 20cl,e,272,0.2,
Fruit juices,3608580001577,https://fr.openfoodfacts.org/produit/3608580001577/oranges-pressees-offre-eco-andros,Oranges pressées (offre éco),c,209,0.7,Cora
Fruit juices,3700133600012,https://fr.openfoodfacts.org/produit/3700133600012/jus-de-pomme-100-pur-jus,Jus de pomme 100% pur jus,-,176,0.5,
Fruit juices,3502110007179,https://fr.openfoodfacts.org/produit/3502110007179/orange-avec-pulpe-tropicana,Orange avec pulpe,c,176,0.8,
Fruit juices,2000000914848,https://fr.openfoodfacts.org/produit/2000000914848/jus-d-orange-presse,Jus d orange pressé,-,8,0,-
Fruit juices,3396410021061,https://fr.openfoodfacts.org/produit/3396410021061/pur-jus-d-ananas-bonneterre,Pur jus d'ananas,-,192,0.8,
Fruit juices,2000000902005,https://fr.openfoodfacts.org/produit/2000000902005/pur-jus-de-pommes-bio-vergers-de-la-montagne-anne-monnier,Pur jus de pommes bio,-,-,-,
Fruit juices,3564700002834,https://fr.openfoodfacts.org/produit/3564700002834/jus-de-pomme-100-pur-jus-jafaden,Jus de Pomme 100 % pur jus,-,782,0.5,Leclerc
Fruit juices,3760002695006,https://fr.openfoodfacts.org/produit/3760002695006/jus-de-pomme-bio-les-coeurs,Jus de pomme,c,201,0.1,
Fruit juices,3250392353087,https://fr.openfoodfacts.org/produit/3250392353087/briquettes-de-jus-de-pomme-bio-paquito,Briquettes de Jus de Pomme Bio,d,255,0.5,Netto
Fruit juices,3250392353087,https://fr.openfoodfacts.org/produit/3250392353087/briquettes-de-jus-de-pomme-bio-paquito,Briquettes de Jus de Pomme Bio,d,255,0.5, Intermarché
Fruit juices,3350031890802,https://fr.openfoodfacts.org/produit/3350031890802/jus-de-pomme-monoprix-gourmet,Jus de pomme,c,167,0,Monoprix
Fruit juices,3274936102108,https://fr.openfoodfacts.org/produit/3274936102108/jus-d-orange-100-pur-fruit-pressee-plein-fruit,Jus d'orange 100% pur fruit pressée,-,188,0.5,Intermarché
Fruit juices,3256222627281,https://fr.openfoodfacts.org/produit/3256222627281/pur-jus-d-orange-sans-pulpe-u,Pur jus d'orange sans pulpe,c,166,0.5,Super U
Fruit juices,3256222627281,https://fr.openfoodfacts.org/produit/3256222627281/pur-jus-d-orange-sans-pulpe-u,Pur jus d'orange sans pulpe,c,166,0.5, Magasins U
Fruit juices,8480017102836,https://fr.openfoodfacts.org/produit/8480017102836/pur-jus-orange-mangue-dia,Pur jus Orange Mangue,c,201,0.2,Dia
Fruit juices,3250392550738,https://fr.openfoodfacts.org/produit/3250392550738/100-pur-jus-de-pomme-netto,100% pur jus de pomme,c,192,0.5,Netto
Fruit juices,6111179006732,https://fr.openfoodfacts.org/produit/6111179006732/100-pur-jus-orange-al-boustane,100% pur jus Orange,c,151,0.7,
Fruit juices,3250391530632,https://fr.openfoodfacts.org/produit/3250391530632/jus-d-orange-pulpe-paquito,Jus d'orange pulpé,c,198,0.7,Intermarché
Fruit juices,3000010047115,https://fr.openfoodfacts.org/produit/3000010047115/jus-de-pomme-100-pur-jus-d-alsace,Jus de pomme 100% pur jus d'Alsace,-,-,-,
Fruit juices,3760165988137,https://fr.openfoodfacts.org/produit/3760165988137/pur-jus-pomme-myrtille-terre-de-l-alpe,Pur Jus pomme myrtille,c,180,0.1,
Fruit juices,3222476116451,https://fr.openfoodfacts.org/produit/3222476116451/100-pur-jus-multifruits-casino,100% pur Jus multifruits,-,176,0.6,-
Fruit juices,3760225490044,https://fr.openfoodfacts.org/produit/3760225490044/100-pur-jus-pomme-cidou,100% Pur Jus Pomme,c,196,0.2,
Fruit juices,3423182102015,https://fr.openfoodfacts.org/produit/3423182102015/100-pur-jus-de-savoie-pomme-bio-thomas-le-prince,100% Pur jus de Savoie pomme bio,c,197,0.1,
Fruit juices,3560070717712,https://fr.openfoodfacts.org/produit/3560070717712/jus-d-orange-100-pur-jus-pulpe-carrefour,Jus d'orange 100% pur jus pulpé,c,159,0.2,Carrefour
Fruit juices,3608580942993,https://fr.openfoodfacts.org/produit/3608580942993/100-pur-jus-d-oranges-sans-pulpe-bio-pressees-andros,100% pur jus d'Oranges sans pulpe BIO pressées,c,176,0.6,
Fruit juices,3123340002811,https://fr.openfoodfacts.org/produit/3123340002811/jus-d-orange-joker,Jus d'orange,c,186,0.7,
Fruit juices,3331720000030,https://fr.openfoodfacts.org/produit/3331720000030/pur-jus-de-raisin-rouge-sauter,Pur jus de raisin rouge,d,289,0.37,
Fruit juices,5410188006711,https://fr.openfoodfacts.org/produit/5410188006711/tonic-breakfast-tropicana,Tonic Breakfast,c,195,0.7,Leclerc
Fruit juices,5410188006711,https://fr.openfoodfacts.org/produit/5410188006711/tonic-breakfast-tropicana,Tonic Breakfast,c,195,0.7, Franprix
Fruit juices,3683080021379,https://fr.openfoodfacts.org/produit/3683080021379/pur-jus-de-peche-abricot-pomme-baia-organic,Pur jus de pêche abricot pomme,e,531,0,
Fruit juices,3505931031101,https://fr.openfoodfacts.org/produit/3505931031101/pur-jus-artisanal-de-pomme-framboise-ferme-bio-margerie,Pur Jus Artisanal de Pomme Framboise,c,209,0.5,Magasins Bio
Sweetened beverages,3256227445248,https://fr.openfoodfacts.org/produit/3256227445248/pur-jus-multi-fruits-u,Pur jus multi-fruits,e,201,0.6,Magasins U
Fruit juices,8480017039484,https://fr.openfoodfacts.org/produit/8480017039484/pur-jus-orange-mangue-dia,Pur jus Orange Mangue,c,209,0.6,Dia
Fruit juices,3254690055100,https://fr.openfoodfacts.org/produit/3254690055100/jus-de-pomme-pressade,Jus de pomme Pressade,-,209,0.6,
Fruit juices,3575540000034,https://fr.openfoodfacts.org/produit/3575540000034/jus-de-pomme-verger-bio-d-ohain,Jus de pomme,-,-,-,-
Fruit juices,3564707095372,https://fr.openfoodfacts.org/produit/3564707095372/multifruit-bio-village,Multifruit,c,201,0.5,Leclerc
Fruit juices,5410188024142,https://fr.openfoodfacts.org/produit/5410188024142/100-orange-pressees-avec-pulpe-tropicana,100% Orange pressées avec pulpe,c,204,0.8,Carrefour
Fruit juices,3560070829224,https://fr.openfoodfacts.org/produit/3560070829224/douceur-exotique-carrefour-selection,Douceur exotique,c,209,0.5,Carrefour
Fruit juices,3272030358230,https://fr.openfoodfacts.org/produit/3272030358230/jus-de-raisin-blanc-moulin-de-valdonne,Jus de raisin blanc,e,298,0.6,Leclerc
Fruit juices,3760089000052,https://fr.openfoodfacts.org/produit/3760089000052/pur-jus-de-pomme-les-rives-de-l-aveyron,Pur jus de pomme,b,218,0.15,
Fruit juices,3248340040882,https://fr.openfoodfacts.org/produit/3248340040882/pur-jus-d-orange-helior,Pur jus d'orange,c,172,0.7,Auchan
Fruit juices,3123340008493,https://fr.openfoodfacts.org/produit/3123340008493/le-pur-jus-pomme-joker,Le pur jus pomme,c,176,0,
Fruit juices,3350031780325,https://fr.openfoodfacts.org/produit/3350031780325/100-pur-jus-de-raisin-monoprix-bio,100% pur jus de raisin,e,318,0,Monoprix
Fruit juices,7583887859587,https://fr.openfoodfacts.org/produit/7583887859587/pur-jus-orange-de-grece,Pur jus Orange de Grèce,b,142,0,-
Fruit juices,3222475120961,https://fr.openfoodfacts.org/produit/3222475120961/100-pur-jus-de-pomme-casino,100% pur jus de pomme,c,187,0,Géant
Fruit juices,3222475120961,https://fr.openfoodfacts.org/produit/3222475120961/100-pur-jus-de-pomme-casino,100% pur jus de pomme,c,187,0, Casino
Fruit juices,3229820788814,https://fr.openfoodfacts.org/produit/3229820788814/les-purs-jus-gourmands-pomme-raisin-mure-myrtille-bio-bjorg,Les Purs Jus Gourmands Pomme Raisin Mure Myrtille bio,c,205,0,Carrefour Market
Fruit juices,3560071083229,https://fr.openfoodfacts.org/produit/3560071083229/100-pur-fruit-pressejus-d-ananas-du-benin-bio-carrefour-bio,100%Pur fruit presséJus d'Ananas du Bénin BIO,d,233,0.5,Carrefour
Fruit juices,3350033239791,https://fr.openfoodfacts.org/produit/3350033239791/100-pur-jus-tomate-monoprix,100% pur jus tomate,b,54,0.6,Monoprix
Fruit juices,3123340008929,https://fr.openfoodfacts.org/produit/3123340008929/le-pur-jus-multifruit-joker,Le Pur Jus Multifruit,c,205,0.4,-
Fruit juices,3700638600005,https://fr.openfoodfacts.org/produit/3700638600005/pur-jus-de-pomme,Pur jus de pomme,c,180,0.17,
Fruit juices,3523680308220,https://fr.openfoodfacts.org/produit/3523680308220/100-pur-jus-de-pomme-artisanale-gala-carrefour,100 % pur jus de pomme artisanale Gala,d,230,0,
Fruit juices,0096619504268,https://fr.openfoodfacts.org/produit/0096619504268/melange-de-jus-de-canneberges-kirkland-signature,Melange de jus de canneberges,e,628,1,
Fruit juices,7253411811564,https://fr.openfoodfacts.org/produit/7253411811564/jus-d-orange-de-floride-natalie-s,Jus d'orange de Floride,c,192,0.8,Picard
Fruit juices,3760121211163,https://fr.openfoodfacts.org/produit/3760121211163/jus-d-orange-biocoop,Jus d'orange,c,180,0.7,Biocoop
Fruit juices,3760255580005,https://fr.openfoodfacts.org/produit/3760255580005/pur-jus-de-pomme,Pur jus de pomme,b,0,0.5,
Fruit juices,3760225492574,https://fr.openfoodfacts.org/produit/3760225492574/pur-jus-bio-cidou,Pur jus bio,c,205,0.1,
Fruit juices,3123340444543,https://fr.openfoodfacts.org/produit/3123340444543/pur-jus-de-fruit-d-orange-sans-pulpe-joker,Pur jus de fruit d'orange sans pulpe Joker,c,186,0.7,Carrefour
Fruit juices,3502110005465,https://fr.openfoodfacts.org/produit/3502110005465/cocktails-du-monde-mangue-ananas-kaki-tropicana,"Cocktails du Monde Mangue, ananas & kaki",c,205,0.4,
Fruit juices,3760247080230,https://fr.openfoodfacts.org/produit/3760247080230/pur-jus-de-pomme-bio,Pur jus de pomme bio,c,176,0.1,
Fruit juices,5038862138536,https://fr.openfoodfacts.org/produit/5038862138536/sommer-edition-innocent-direktsaft-apfel-holunderblute,Sommer edition Innocent Direktsaft Apfel & Holunderblüte,c,179,0.2,Coop
Fruit juices,3478920005363,https://fr.openfoodfacts.org/produit/3478920005363/jus-d-orange-pur,Jus d'orange pur,-,4,53,-
Fruit juices,3566141001070,https://fr.openfoodfacts.org/produit/3566141001070/pur-jus-de-pomme,Pur jus de pomme,-,176,0.1,
Fruit juices,3270190191438,https://fr.openfoodfacts.org/produit/3270190191438/pur-jus-de-pomme-des-vergers-de-france-4-fois-1-litre-marque-carrefour,"Pur Jus De Pomme Des Vergers De France, 4 Fois 1 Litre, Marque Carrefour",c,172,0.1,Carrefour
Fruit juices,3560070716043,https://fr.openfoodfacts.org/produit/3560070716043/orange-d-espagne-100-pur-fruit-presse-avec-pulpe-carrefour,Orange d'Espagne 100% pur fruit pressé avec pulpe,c,173,0.7,Carrefour
Fruit juices,3560070820566,https://fr.openfoodfacts.org/produit/3560070820566/100-pur-fruit-presse-jus-de-raisin-bio-carrefour,"100 % pur fruit pressé, Jus de raisin bio",e,276,0.5,Carrefour
Fruit juices,5410188031225,https://fr.openfoodfacts.org/produit/5410188031225/jus-d-orange-pressees-sans-pulpe-tropicana,Jus d’orange pressées sans pulpe,c,180,0.8,
Fruit juices,8480017352446,https://fr.openfoodfacts.org/produit/8480017352446/pur-jus-d-orange-d-espagne-dia,Pur jus d'orange d'Espagne,c,193,0.5,Dia
Fruit juices,3254690088108,https://fr.openfoodfacts.org/produit/3254690088108/100-pur-jus-pomme-bio-pressade,100% pur jus pomme bio,c,200,0.5,
Fruit juices,3564707079877,https://fr.openfoodfacts.org/produit/3564707079877/pur-jus-de-raisin-1-litre-bio-village,Pur jus de raisin 1 litre,e,272,0.5,Leclerc
Fruit juices,3123340009971,https://fr.openfoodfacts.org/produit/3123340009971/joker-le-pur-jus-jus-multifruits-le-lot-de-4-bouteilles-de-1-l,Joker Le Pur Jus Jus multifruits le lot de 4 bouteilles de 1 l,c,205,0.4,-
Fruit juices,3396410181673,https://fr.openfoodfacts.org/produit/3396410181673/pur-jus-de-pomme-evernat,Pur jus de pomme,-,213,0.3,
Fruit juices,3123340008523,https://fr.openfoodfacts.org/produit/3123340008523/le-pur-jus-100-raisin-joker,Le Pur Jus 100% Raisin,e,290,0,Bi1
Fruit juices,3272030353235,https://fr.openfoodfacts.org/produit/3272030353235/pur-jus-pomme-100-pur-fruit-presse-moulin-de-valdonne,Pur jus pomme 100% pur fruit pressé,d,226,0.6,Leclerc
Fruit juices,3505040246304,https://fr.openfoodfacts.org/produit/3505040246304/jus-d-ananas-du-benin-o-natur,Jus d'ananas du bénin,d,222,0.3,biocoop
Fruit juices,3760121212614,https://fr.openfoodfacts.org/produit/3760121212614/multifruits-100-pur-jus-biocoop,Multifruits 100% pur jus,d,238,0.25,Biocoop
Fruit juices,4411230570823,https://fr.openfoodfacts.org/produit/4411230570823/pur-jus-ananas-dia,Pur jus Ananas,d,241,0.4,Dia
Fruit juices,3566140751075,https://fr.openfoodfacts.org/produit/3566140751075/pur-jus-de-pomme-les-vergers-du-rayol,Pur jus de pomme,c,185,0.17,
Fruit juices,3760034609019,https://fr.openfoodfacts.org/produit/3760034609019/pur-jus-du-pomme-terres-de-saint-martin,Pur jus du Pomme,c,176,0,
Fruit juices,3760251440020,https://fr.openfoodfacts.org/produit/3760251440020/pur-jus-de-pomme-bio,Pur jus de pomme bio,-,-,-,
Fruit juices,3270190023975,https://fr.openfoodfacts.org/produit/3270190023975/orange-pressee-carrefour,Orange pressée,c,167,0.7,Carrefour
Fruit juices,3350031895203,https://fr.openfoodfacts.org/produit/3350031895203/100-pur-jus-de-raisin-issu-de-l-agriculture-biologique-monoprix-bio,100% pur jus de raisin issu de l'agriculture biologique,d,268,0,Monoprix
Fruit juices,3560070167470,https://fr.openfoodfacts.org/produit/3560070167470/pur-jus-orange-presse-carrefour,PUR JUS Orange pressé,c,164,0.6,Carrefour market
Fruit juices,3560070167470,https://fr.openfoodfacts.org/produit/3560070167470/pur-jus-orange-presse-carrefour,PUR JUS Orange pressé,c,164,0.6,Carrefour
Fruit juices,5038862137270,https://fr.openfoodfacts.org/produit/5038862137270/jus-pomme-fruits-rouges-innocent,Jus pomme & fruits rouges,c,190,0.4,
Fruit juices,3760262530000,https://fr.openfoodfacts.org/produit/3760262530000/pur-jus-pomme,Pur jus pomme,-,-,-,-
Fruit juices,5038862136129,https://fr.openfoodfacts.org/produit/5038862136129/pur-jus-4-fruits-presses-pommes-fruits-rouges-innocent,"Pur jus 4 fruits pressés, pommes & fruits rouges",c,190,0.4,leclerc
Fruit juices,5038862136129,https://fr.openfoodfacts.org/produit/5038862136129/pur-jus-4-fruits-presses-pommes-fruits-rouges-innocent,"Pur jus 4 fruits pressés, pommes & fruits rouges",c,190,0.4,Magasins U
Fruit juices,5038862136129,https://fr.openfoodfacts.org/produit/5038862136129/pur-jus-4-fruits-presses-pommes-fruits-rouges-innocent,"Pur jus 4 fruits pressés, pommes & fruits rouges",c,190,0.4,Intermarché
Fruit juices,10388099,https://fr.openfoodfacts.org/produit/10388099/innocent-pur-jus-de-4-fruits-presses-pommes-et-fruits-rouges,innocent pur jus de 4 fruits pressés pommes et fruits rouges,c,190,0.4,super u
Fruit juices,0200091015628,https://fr.openfoodfacts.org/produit/0200091015628/innocent-pur-jus-de-fruit-presse-100-orange-sanguine-de-sicile,Innocent pur jus de fruit pressé 100% orange sanguine de sicile,c,194,0,
Fruit juices,5038862139137,https://fr.openfoodfacts.org/produit/5038862139137/innocent-myrtille-cassis-pomme-cranberry,"Innocent Myrtille, Cassis, Pomme, Cranberry",c,187,0,Magasins U
Fruit juices,5038862161503,https://fr.openfoodfacts.org/produit/5038862161503/jus-de-trois-fruits-presses-innocent,Jus de trois fruits pressés,c,188,0.4,Carrefour
Fruit juices,5038862161503,https://fr.openfoodfacts.org/produit/5038862161503/jus-de-trois-fruits-presses-innocent,Jus de trois fruits pressés,c,188,0.4,Franprix
Fruit juices,5038862161503,https://fr.openfoodfacts.org/produit/5038862161503/jus-de-trois-fruits-presses-innocent,Jus de trois fruits pressés,c,188,0.4,Magasins U
Fruit juices,5038862133777,https://fr.openfoodfacts.org/produit/5038862133777/pur-jus-pomme-peche-poire-innocent,Pur jus pomme pêche poire,c,188,0.4,
Fruit juices,5038862138390,https://fr.openfoodfacts.org/produit/5038862138390/pure-jus-apple-raspberry-innocent,Pure Jus Apple & Raspberry,c,177,0.25,Leclerc
Fruit juices,5038862138390,https://fr.openfoodfacts.org/produit/5038862138390/pure-jus-apple-raspberry-innocent,Pure Jus Apple & Raspberry,c,177,0.25,Magasins U
Fruit juices,5038862134705,https://fr.openfoodfacts.org/produit/5038862134705/jus-d-orange-pressee-innocent,Jus d'orange pressée,c,156,0.77,
Fruit juices,5038862110303,https://fr.openfoodfacts.org/produit/5038862110303/orange-with-bits-innocent,Orange with bits,c,156,0.77,Simply Market
Fruit juices,5038862110303,https://fr.openfoodfacts.org/produit/5038862110303/orange-with-bits-innocent,Orange with bits,c,156,0.77,Magasins U
Fruit juices,5038862110303,https://fr.openfoodfacts.org/produit/5038862110303/orange-with-bits-innocent,Orange with bits,c,156,0.77,Delhaize
Fruit juices,05663156,https://fr.openfoodfacts.org/produit/05663156/innocent-pur-jus-d-orange-sans-pulpe,innocent pur jus d'orange sans pulpe,c,155,0.7,
Fruit juices,5038862138673,https://fr.openfoodfacts.org/produit/5038862138673/smooth-orange-innocent,Smooth Orange,c,155,0.7,
Fruit juices,3564707150217,https://fr.openfoodfacts.org/produit/3564707150217/pur-jus-raisin-bio-marque-repere,Pur jus raisin bio,e,272,0.5,Leclerc
Fruit juices,3222477457492,https://fr.openfoodfacts.org/produit/3222477457492/pur-jus-de-pomme-ariane-bio-25cl-casino,Pur jus de pomme Ariane Bio 25cl,c,163,0,Casino
Fruit juices,3560070370504,https://fr.openfoodfacts.org/produit/3560070370504/jus-de-pomme-carrefour,Jus de pomme,c,187,0.5,Carrefour city
Fruit juices,3560070370504,https://fr.openfoodfacts.org/produit/3560070370504/jus-de-pomme-carrefour,Jus de pomme,c,187,0.5,Carrefour
Fruit juices,3245390079428,https://fr.openfoodfacts.org/produit/3245390079428/jus-100-orange-valencia-late-grand-jury,Jus 100% orange Valencia late,c,159,0.5,Proxi
Fruit juices,3245390079428,https://fr.openfoodfacts.org/produit/3245390079428/jus-100-orange-valencia-late-grand-jury,Jus 100% orange Valencia late,c,159,0.5,8 à Huit
Fruit juices,00487191,https://fr.openfoodfacts.org/produit/00487191/pure-squeezed-spanish-valencia-orange-juice-marks-spencer,Pure squeezed spanish Valencia orange juice,-,184,0.6,Marks & Spencer
Fruit juices,26001197,https://fr.openfoodfacts.org/produit/26001197/pur-jus-d-orange-fruima,Pur jus d'orange,c,192,0.6,Lidl
Fruit juices,3760131162097,https://fr.openfoodfacts.org/produit/3760131162097/orange-blonde-pur-jus-emile-vergeois,Orange blonde Pur Jus,c,209,0.7,
Fruit juices,3222471855140,https://fr.openfoodfacts.org/produit/3222471855140/100-pur-jus-pamplemousse-rose-flash-pasteurise-naturellement-riche-en-vitamine-c-casino,100% Pur Jus Pamplemousse rose Flash pasteurisé – Naturellement riche en vitamine C,b,148,0.5,Géant Casino
Fruit juices,3222471855140,https://fr.openfoodfacts.org/produit/3222471855140/100-pur-jus-pamplemousse-rose-flash-pasteurise-naturellement-riche-en-vitamine-c-casino,100% Pur Jus Pamplemousse rose Flash pasteurisé – Naturellement riche en vitamine C,b,148,0.5, Casino
Fruit juices,3256220887984,https://fr.openfoodfacts.org/produit/3256220887984/pur-jus-de-clementine-u,Pur jus de clémentine,c,210,0.5,U
Fruit juices,3256220887984,https://fr.openfoodfacts.org/produit/3256220887984/pur-jus-de-clementine-u,Pur jus de clémentine,c,210,0.5, Magasins U
Fruit juices,3331931000058,https://fr.openfoodfacts.org/produit/3331931000058/orange-ulti,Orange,b,201,0.6,Carrefour
Fruit juices,3045320104141,https://fr.openfoodfacts.org/produit/3045320104141/100-pur-jus-oranges-pressees-sans-pulpe-andros,100% PUR JUS Oranges Pressées SANS Pulpe,c,167,0.6,Leclerc
Fruit juices,405197930494,https://fr.openfoodfacts.org/produit/405197930494/pur-jus-d-orange-eismann,Pur jus d'orange,c,188,0.5,-
Fruit juices,13838738,https://fr.openfoodfacts.org/produit/13838738/pur-jus-bio-multifruits,Pur jus bio multifruits,c,205,0.8,-
Fruit juices,3256225037902,https://fr.openfoodfacts.org/produit/3256225037902/pur-jus-d-ananas-flash-pasteurise-refrigere-u,Pur jus d'ananas flash pasteurisé réfrigéré,c,187,0.5,U
Fruit juices,3256225037902,https://fr.openfoodfacts.org/produit/3256225037902/pur-jus-d-ananas-flash-pasteurise-refrigere-u,Pur jus d'ananas flash pasteurisé réfrigéré,c,187,0.5, Magasins U
Fruit juices,3045320104165,https://fr.openfoodfacts.org/produit/3045320104165/jus-de-pommes-pressees-andros,Jus de pommes pressées,c,192,0.2,Carrefour
Fruit juices,3045320104165,https://fr.openfoodfacts.org/produit/3045320104165/jus-de-pommes-pressees-andros,Jus de pommes pressées,c,192,0.2,Magasins U
Fruit juices,3596710477418,https://fr.openfoodfacts.org/produit/3596710477418/100-pur-jus-pomme-mangue-passion-auchan,"100% pur jus Pomme, Mangue, Passion",d,213,0.5,Auchan
Fruit juices,40882918,https://fr.openfoodfacts.org/produit/40882918/pur-jus-de-raisin-lidl,Pur jus de raisin,e,301,0.5,
Fruit juices,8410707005017,https://fr.openfoodfacts.org/produit/8410707005017/juver-100-free-pina,Juver 100% free piña,c,222,0.4,
Fruit juices,3474660000552,https://fr.openfoodfacts.org/produit/3474660000552/pomme-epicee-rothgerber,Pomme épicée,c,197,0.5,Leclerc
Fruit juices,3331720000405,https://fr.openfoodfacts.org/produit/3331720000405/pur-jus-de-raisin-blanc-sautter,Pur jus de raisin blanc SAUTTER,e,289,0.27,
Fruit juices,3564700769188,https://fr.openfoodfacts.org/produit/3564700769188/pur-jus-d-ananas-jafaden,Pur jus d'ananas,c,204,0.5,Leclerc
Fruit juices,3560071018030,https://fr.openfoodfacts.org/produit/3560071018030/pur-jus-pomme-carrefour,Pur jus pomme,c,180,0,Carrefour
Fruit juices,3560070731343,https://fr.openfoodfacts.org/produit/3560070731343/pur-jus-d-orange-pulpee-pressee,Pur jus d'orange pulpée pressée,-,159,0,
Fruit juices,3505931011004,https://fr.openfoodfacts.org/produit/3505931011004/pur-jus-de-pomme-ferme-bio-margerie,Pur Jus De Pomme,d,218,0,Magasins Bio
Fruit juices,14370168,https://fr.openfoodfacts.org/produit/14370168/jus-de-myrtilles-jean-marc-chatelain,Jus de myrtilles,c,201,0.5,
Fruit juices,5038862132978,https://fr.openfoodfacts.org/produit/5038862132978/pur-jus-orange-mangue-innocent,"Orange & Mango Juice , Orange & Mango",c,184,0.7,
Fruit juices,3222471081006,https://fr.openfoodfacts.org/produit/3222471081006/100-pur-jus-de-raisin-casino,100 % Pur jus de raisin,d,265,0.6,Vival by Casino
Fruit juices,3222471081006,https://fr.openfoodfacts.org/produit/3222471081006/100-pur-jus-de-raisin-casino,100 % Pur jus de raisin,d,265,0.6,Casino
Fruit juices,3263857099413,https://fr.openfoodfacts.org/produit/3263857099413/pur-jus-de-pomme-leader-price,Pur jus de pomme,c,192,0,Leader Price
Fruit juices,3263855091228,https://fr.openfoodfacts.org/produit/3263855091228/100-jus-d-orange-leader-price,100 % jus d'orange,c,172,0.5,Leader Price
Fruit juices,3263855091181,https://fr.openfoodfacts.org/produit/3263855091181/pur-jus-pomme-trouble-leader-price,Pur jus pomme trouble,c,159,0.6,Leader Price
Fruit juices,3263855091181,https://fr.openfoodfacts.org/produit/3263855091181/pur-jus-pomme-trouble-leader-price,Pur jus pomme trouble,c,159,0.6,Vival
Fruit juices,3560070449088,https://fr.openfoodfacts.org/produit/3560070449088/multifruits-100-pur-fruit-presse-carrefour,"Multifruits, 100 % Pur Fruit Pressé",c,188,0.5,Carrefour
Fruit juices,3168930156802,https://fr.openfoodfacts.org/produit/3168930156802/douceur-du-matin-pur-jus-de-4-fruits-presses-tropicana,Douceur du matin pur jus de 4 fruits pressés,c,205,0.6,
Fruit juices,12224753,https://fr.openfoodfacts.org/produit/12224753/100-pur-jus-pomme,100% pur jus pomme,c,184,0,
Fruit juices,3564700644782,https://fr.openfoodfacts.org/produit/3564700644782/pur-jus-multifruits-pet-jafaden,Pur jus multifruits pet,c,170,0.5,Leclerc
Fruit juices,3770000661033,https://fr.openfoodfacts.org/produit/3770000661033/pur-jus-pomme-griottes,pur jus pomme griottes,d,862,0.1,
Fruit juices,4056489182924,https://fr.openfoodfacts.org/produit/4056489182924/jus-d-orange-100-pur-jus-sans-pulpe-solevita,Jus d'orange 100% pur jus sans pulpe,c,176,0.7,-
Fruit juices,3392060000036,https://fr.openfoodfacts.org/produit/3392060000036/jus-d-ananas-victoria-1-litre-law-lam,Jus d'Ananas Victoria 1 litre - Law-Lam,-,-,-,Score
Fruit juices,3000029035554,https://fr.openfoodfacts.org/produit/3000029035554/pur-jus-de-pomme-les-vergers-placier,Pur' jus de pomme,c,189,0,
